-3.	747.6252292232797
-2.95	601.0412653194574
-2.9	483.22530096754707
-2.85	388.5260652770775
-2.8	312.40347264857246
-2.75	251.20993724945998
-2.7	202.01476342317756
-2.65	162.46311996064105
-2.6	130.6627814993499
-2.55	105.09316527905983
-2.5	84.53227025200667
-2.45	67.99799239618027
-2.4	54.700984684919334
-2.35	44.00678876537208
-2.3	35.405412948696586
-2.25	28.486891106385468
-2.2	22.92164546577634
-2.15	18.444708289146263
-2.1	14.84304340450542
-2.05	11.94535803964294
-2.	9.613915327491533
-1.95	7.737954262405185
-1.9	6.228401204921382
-1.8499999999999999	5.013619185631385
-1.7999999999999998	4.035991163224805
-1.75	3.2491734581118368
-1.7	2.6158877848916635
-1.65	2.1084068641412417
-1.5999999999999999	1.6976806454972468
-1.5499999999999998	1.3670285691283335
-1.5	1.1008259425144566
-1.45	0.8864997111395806
-1.4	0.7139318771828504
-1.3499999999999999	0.5749796605264637
-1.2999999999999998	0.4630895339937398
-1.25	0.37298675105810924
-1.2	0.30042558469970315
-1.15	0.24198839495943678
-1.0999999999999999	0.19492396923006108
-1.0499999999999998	0.15701745227461483
-1.	0.12648568675356234
-0.9499999999999997	0.10189299547625187
-0.8999999999999999	0.08208340870036404
-0.8500000000000001	0.06612612230554905
-0.7999999999999998	0.05327160126789839
-0.75	0.042916248764439356
-0.6999999999999997	0.03457396785978471
-0.6499999999999999	0.027853269837809773
-0.5999999999999996	0.02243884632107134
-0.5499999999999998	0.018076733953773374
-0.5	0.014562370585771832
-0.44999999999999973	0.011730978890980704
-0.3999999999999999	0.009449823443261469
-0.34999999999999964	0.007611975946972789
-0.2999999999999998	0.0061312945974668015
-0.25	0.004938380930615909
-0.19999999999999973	0.003977323680445232
-0.1499999999999999	0.003203076329502648
-0.09999999999999964	0.0025793449127271308
-0.04999999999999982	0.0020768867224480853
0.	0.001672348888663622
